id,joy,sadness,anger,fear,surprise
eng_test_track_a_02002,1,0,0,0,0
eng_test_track_a_02003,0,1,0,1,0
eng_test_track_a_02004,0,1,0,1,1
eng_test_track_a_02005,0,0,1,1,1
eng_test_track_a_02006,0,0,0,1,1
eng_test_track_a_02007,0,0,0,1,1
eng_test_track_a_02008,0,0,0,1,1
eng_test_track_a_02009,1,0,0,0,0
eng_test_track_a_02010,0,1,0,1,0
eng_test_track_a_02011,0,1,0,1,0
eng_test_track_a_02012,0,1,0,1,0
eng_test_track_a_02013,0,1,0,1,0
eng_test_track_a_02014,0,1,0,1,0
eng_test_track_a_02015,1,0,0,0,0
eng_test_track_a_02016,1,0,0,0,0
eng_test_track_a_02017,0,1,0,1,0
eng_test_track_a_02018,0,0,0,0,1
eng_test_track_a_02019,1,0,0,0,0
eng_test_track_a_02020,0,0,0,0,0
eng_test_track_a_02021,1,0,0,1,0
eng_test_track_a_02022,0,1,0,1,0
eng_test_track_a_02023,0,1,0,1,1
eng_test_track_a_02024,0,0,0,1,0
eng_test_track_a_02025,1,0,0,0,0
eng_test_track_a_02026,1,0,0,0,0
eng_test_track_a_02027,0,0,1,0,0
eng_test_track_a_02028,1,0,0,1,0
eng_test_track_a_02029,0,0,0,1,0
eng_test_track_a_02030,0,0,0,1,0
eng_test_track_a_02031,0,0,1,1,1
eng_test_track_a_02032,0,1,0,1,0
eng_test_track_a_02033,0,1,1,1,1
eng_test_track_a_02034,0,0,0,1,0
eng_test_track_a_02035,0,0,1,1,0
eng_test_track_a_02036,0,0,0,1,0
eng_test_track_a_02037,0,0,0,0,0
eng_test_track_a_02038,0,0,0,0,0
eng_test_track_a_02039,0,0,0,1,0
eng_test_track_a_02040,0,0,1,0,0
eng_test_track_a_02041,0,0,0,0,0
eng_test_track_a_02042,1,0,0,0,1
eng_test_track_a_02043,0,0,0,1,1
eng_test_track_a_02044,0,0,0,1,0
eng_test_track_a_02045,0,1,0,1,0
eng_test_track_a_02046,0,1,0,1,0
eng_test_track_a_02047,0,0,0,0,0
eng_test_track_a_02048,1,0,0,0,0
eng_test_track_a_02049,1,0,0,0,0
eng_test_track_a_02050,1,0,0,0,1
eng_test_track_a_02051,1,0,0,0,1
eng_test_track_a_02052,0,0,0,0,0
eng_test_track_a_02053,1,0,0,1,1
eng_test_track_a_02054,0,0,0,1,1
eng_test_track_a_02055,1,0,0,0,1
eng_test_track_a_02056,1,0,0,0,1
eng_test_track_a_02057,0,1,0,1,1
eng_test_track_a_02058,0,0,0,0,1
eng_test_track_a_02059,1,0,0,0,0
eng_test_track_a_02060,0,1,0,1,0
eng_test_track_a_02061,0,1,0,0,0
eng_test_track_a_02062,0,1,0,0,0
eng_test_track_a_02063,0,0,0,0,0
eng_test_track_a_02064,0,1,0,0,0
eng_test_track_a_02065,0,0,1,0,0
eng_test_track_a_02066,0,0,0,0,1
eng_test_track_a_02067,0,1,0,1,0
eng_test_track_a_02068,0,0,0,0,0
eng_test_track_a_02069,1,0,0,0,0
eng_test_track_a_02070,0,0,0,1,1
eng_test_track_a_02071,0,1,0,1,0
eng_test_track_a_02072,0,1,0,1,0
eng_test_track_a_02073,0,1,0,1,0
eng_test_track_a_02074,0,1,1,0,0
eng_test_track_a_02075,1,0,0,0,0
eng_test_track_a_02076,1,0,0,0,1
eng_test_track_a_02077,1,0,0,0,1
eng_test_track_a_02078,0,0,0,1,0
eng_test_track_a_02079,1,0,0,0,0
eng_test_track_a_02080,1,0,0,0,1
eng_test_track_a_02081,0,1,0,0,0
eng_test_track_a_02082,0,0,1,1,1
eng_test_track_a_02083,0,0,0,1,1
eng_test_track_a_02084,0,1,0,1,1
eng_test_track_a_02085,0,1,0,1,0
eng_test_track_a_02086,0,1,0,0,0
eng_test_track_a_02087,1,0,0,1,1
eng_test_track_a_02088,0,0,1,0,0
eng_test_track_a_02089,0,0,0,1,0
eng_test_track_a_02090,0,0,1,1,0
eng_test_track_a_02091,0,1,1,1,0
eng_test_track_a_02092,0,0,0,1,1
eng_test_track_a_02093,1,1,0,0,0
eng_test_track_a_02094,0,1,0,1,0
eng_test_track_a_02095,0,0,0,1,1
eng_test_track_a_02096,0,0,0,0,0
eng_test_track_a_02097,0,0,1,1,0
eng_test_track_a_02098,0,0,0,0,1
eng_test_track_a_02099,0,0,0,1,0
eng_test_track_a_02100,1,0,0,0,0
eng_test_track_a_02101,0,0,0,1,0
eng_test_track_a_02102,0,0,0,0,0
eng_test_track_a_02103,0,1,1,1,0
eng_test_track_a_02104,0,1,0,1,0
eng_test_track_a_02105,0,0,0,0,0
eng_test_track_a_02106,1,1,1,1,1
eng_test_track_a_02107,1,0,0,0,0
eng_test_track_a_02108,1,0,0,1,0
eng_test_track_a_02109,0,1,1,1,0
eng_test_track_a_02110,0,1,0,1,0
eng_test_track_a_02111,0,1,0,1,0
eng_test_track_a_02112,0,0,0,0,1
eng_test_track_a_02113,0,0,0,0,1
eng_test_track_a_02114,0,0,0,0,1
eng_test_track_a_02115,1,0,0,0,0
eng_test_track_a_02116,0,1,1,1,1
eng_test_track_a_02117,0,1,0,0,0
eng_test_track_a_02118,0,0,0,1,0
eng_test_track_a_02119,1,0,0,1,1
eng_test_track_a_02120,0,1,0,1,0
eng_test_track_a_02121,1,0,0,0,1
eng_test_track_a_02122,0,0,0,1,0
eng_test_track_a_02123,0,1,0,1,0
eng_test_track_a_02124,0,0,0,0,0
eng_test_track_a_02125,0,1,0,0,1
eng_test_track_a_02126,1,0,0,1,0
eng_test_track_a_02127,0,0,0,0,0
eng_test_track_a_02128,0,1,0,0,0
eng_test_track_a_02129,0,1,0,1,0
eng_test_track_a_02130,0,0,0,1,1
eng_test_track_a_02131,0,0,0,0,1
eng_test_track_a_02132,0,0,0,1,1
eng_test_track_a_02133,0,1,0,0,0
eng_test_track_a_02134,0,1,0,1,0
eng_test_track_a_02135,0,1,1,1,0
eng_test_track_a_02136,0,0,1,0,0
eng_test_track_a_02137,1,0,0,1,0
eng_test_track_a_02138,0,0,0,1,1
eng_test_track_a_02139,0,0,1,0,0
eng_test_track_a_02140,0,1,0,1,0
eng_test_track_a_02141,0,1,0,0,0
eng_test_track_a_02142,0,1,0,1,0
eng_test_track_a_02143,0,1,0,1,0
eng_test_track_a_02144,1,0,0,1,0
eng_test_track_a_02145,0,0,0,0,0
eng_test_track_a_02146,0,1,0,1,0
eng_test_track_a_02147,1,0,0,0,0
eng_test_track_a_02148,1,0,0,0,0
eng_test_track_a_02149,0,0,1,0,0
eng_test_track_a_02150,0,0,0,0,0
eng_test_track_a_02151,1,0,0,1,1
eng_test_track_a_02152,0,0,0,1,0
eng_test_track_a_02153,0,0,0,0,1
eng_test_track_a_02154,1,0,0,0,0
eng_test_track_a_02155,1,0,0,0,0
eng_test_track_a_02156,0,0,0,1,1
eng_test_track_a_02157,0,0,0,1,0
eng_test_track_a_02158,1,1,0,0,0
eng_test_track_a_02159,1,0,0,0,0
eng_test_track_a_02160,0,1,0,1,1
eng_test_track_a_02161,0,0,1,1,1
eng_test_track_a_02162,1,0,0,0,0
eng_test_track_a_02163,0,1,0,1,0
eng_test_track_a_02164,0,1,1,0,0
eng_test_track_a_02165,0,1,0,1,0
eng_test_track_a_02166,0,0,0,0,0
eng_test_track_a_02167,0,1,1,1,0
eng_test_track_a_02168,0,1,0,1,0
eng_test_track_a_02169,0,0,1,1,1
eng_test_track_a_02170,1,0,0,0,0
eng_test_track_a_02171,1,0,0,0,1
eng_test_track_a_02172,1,0,0,0,0
eng_test_track_a_02173,0,0,0,1,0
eng_test_track_a_02174,0,0,0,0,1
eng_test_track_a_02175,1,0,0,0,0
eng_test_track_a_02176,0,0,1,0,0
eng_test_track_a_02177,0,1,1,1,0
eng_test_track_a_02178,0,0,0,0,0
eng_test_track_a_02179,1,0,0,0,0
eng_test_track_a_02180,0,1,0,0,1
eng_test_track_a_02181,1,0,0,0,0
eng_test_track_a_02182,0,0,0,1,1
eng_test_track_a_02183,0,0,1,0,0
eng_test_track_a_02184,1,0,0,0,0
eng_test_track_a_02185,0,0,0,1,0
eng_test_track_a_02186,0,0,0,1,0
eng_test_track_a_02187,1,0,0,0,0
eng_test_track_a_02188,0,0,0,0,0
eng_test_track_a_02189,0,0,0,0,0
eng_test_track_a_02190,1,0,0,0,0
eng_test_track_a_02191,0,1,0,1,0
eng_test_track_a_02192,0,1,0,1,0
eng_test_track_a_02193,0,0,1,1,0
eng_test_track_a_02194,0,0,0,0,0
eng_test_track_a_02195,0,1,0,1,0
eng_test_track_a_02196,0,0,0,1,1
eng_test_track_a_02197,0,0,0,1,0
eng_test_track_a_02198,0,1,0,1,1
eng_test_track_a_02199,0,0,0,0,0
eng_test_track_a_02200,1,0,0,0,0
eng_test_track_a_02201,0,0,0,0,0
eng_test_track_a_02202,0,1,0,0,0
eng_test_track_a_02203,0,0,0,0,0
eng_test_track_a_02204,0,1,0,1,0
eng_test_track_a_02205,1,0,0,0,1
eng_test_track_a_02206,0,0,1,0,0
eng_test_track_a_02207,1,0,0,1,0
eng_test_track_a_02208,0,1,0,1,0
eng_test_track_a_02209,0,0,0,1,1
eng_test_track_a_02210,1,0,0,0,0
eng_test_track_a_02211,0,0,0,1,1
eng_test_track_a_02212,0,0,0,1,0
eng_test_track_a_02213,0,0,0,1,0
eng_test_track_a_02214,0,0,0,0,0
eng_test_track_a_02215,0,1,0,1,1
eng_test_track_a_02216,0,1,0,1,0
eng_test_track_a_02217,1,0,0,0,0
eng_test_track_a_02218,1,0,0,0,0
eng_test_track_a_02219,0,1,0,1,0
eng_test_track_a_02220,0,0,0,1,0
eng_test_track_a_02221,1,0,0,1,1
eng_test_track_a_02222,0,0,0,0,1
eng_test_track_a_02223,1,0,0,0,1
eng_test_track_a_02224,0,1,0,1,0
eng_test_track_a_02225,0,1,0,1,0
eng_test_track_a_02226,0,0,0,1,0
eng_test_track_a_02227,0,1,0,1,0
eng_test_track_a_02228,1,0,0,0,1
eng_test_track_a_02229,0,1,0,1,0
eng_test_track_a_02230,0,0,0,1,0
eng_test_track_a_02231,0,0,0,1,0
eng_test_track_a_02232,0,1,1,1,0
eng_test_track_a_02233,0,1,0,0,0
eng_test_track_a_02234,0,0,0,0,1
eng_test_track_a_02235,0,0,0,1,0
eng_test_track_a_02236,1,0,0,1,0
eng_test_track_a_02237,0,0,0,0,0
eng_test_track_a_02238,0,0,0,1,0
eng_test_track_a_02239,0,0,0,1,0
eng_test_track_a_02240,1,0,0,0,0
eng_test_track_a_02241,0,0,0,1,1
eng_test_track_a_02242,0,1,0,1,0
eng_test_track_a_02243,0,0,0,1,0
eng_test_track_a_02244,1,0,0,0,0
eng_test_track_a_02245,0,0,0,0,0
eng_test_track_a_02246,0,0,1,1,0
eng_test_track_a_02247,0,0,0,1,1
eng_test_track_a_02248,1,0,0,0,0
eng_test_track_a_02249,0,1,0,0,0
eng_test_track_a_02250,0,1,0,1,1
eng_test_track_a_02251,0,0,0,0,1
eng_test_track_a_02252,0,1,0,0,1
eng_test_track_a_02253,0,1,0,1,1
eng_test_track_a_02254,0,0,0,1,1
eng_test_track_a_02255,1,0,0,0,0
eng_test_track_a_02256,1,0,0,1,0
eng_test_track_a_02257,0,1,0,0,1
eng_test_track_a_02258,0,1,0,1,0
eng_test_track_a_02259,0,0,0,1,0
eng_test_track_a_02260,1,0,0,0,0
eng_test_track_a_02261,0,0,0,0,1
eng_test_track_a_02262,0,1,0,1,0
eng_test_track_a_02263,0,0,0,1,0
eng_test_track_a_02264,0,0,0,0,0
eng_test_track_a_02265,0,0,0,0,0
eng_test_track_a_02266,1,0,0,0,0
eng_test_track_a_02267,1,0,0,0,0
eng_test_track_a_02268,1,0,0,0,0
eng_test_track_a_02269,0,0,0,0,0
eng_test_track_a_02270,0,1,0,1,1
eng_test_track_a_02271,0,0,0,1,0
eng_test_track_a_02272,0,1,0,1,1
eng_test_track_a_02273,1,0,0,0,0
eng_test_track_a_02274,0,0,0,0,0
eng_test_track_a_02275,0,1,0,1,0
eng_test_track_a_02276,0,0,0,1,0
eng_test_track_a_02277,1,0,0,0,0
eng_test_track_a_02278,0,0,0,1,0
eng_test_track_a_02279,0,1,0,1,0
eng_test_track_a_02280,0,0,0,1,1
eng_test_track_a_02281,0,1,0,0,0
eng_test_track_a_02282,0,0,0,1,0
eng_test_track_a_02283,1,0,0,0,0
eng_test_track_a_02284,0,1,0,1,0
eng_test_track_a_02285,0,0,0,0,1
eng_test_track_a_02286,0,0,0,1,0
eng_test_track_a_02287,0,0,0,1,1
eng_test_track_a_02288,1,0,0,0,0
eng_test_track_a_02289,0,1,0,0,0
eng_test_track_a_02290,0,1,0,1,0
eng_test_track_a_02291,0,1,1,1,1
eng_test_track_a_02292,0,0,0,1,1
eng_test_track_a_02293,1,0,0,0,0
eng_test_track_a_02294,1,0,0,0,0
eng_test_track_a_02295,0,0,0,0,1
eng_test_track_a_02296,1,0,0,0,0
eng_test_track_a_02297,0,0,0,1,1
eng_test_track_a_02298,0,1,0,0,0
eng_test_track_a_02299,0,1,0,1,0
eng_test_track_a_02300,0,0,0,1,0
eng_test_track_a_02301,1,0,0,0,1
eng_test_track_a_02302,0,0,0,0,0
eng_test_track_a_02303,0,1,0,1,0
eng_test_track_a_02304,0,0,0,1,1
eng_test_track_a_02305,1,0,0,1,1
eng_test_track_a_02306,1,0,0,0,0
eng_test_track_a_02307,0,0,0,1,1
eng_test_track_a_02308,1,0,0,0,0
eng_test_track_a_02309,0,0,0,1,0
eng_test_track_a_02310,0,1,0,1,1
eng_test_track_a_02311,0,1,0,1,0
eng_test_track_a_02312,1,1,0,1,0
eng_test_track_a_02313,0,0,0,0,0
eng_test_track_a_02314,0,0,0,1,1
eng_test_track_a_02315,0,1,0,1,0
eng_test_track_a_02316,0,0,0,1,0
eng_test_track_a_02317,1,0,0,0,1
eng_test_track_a_02318,1,0,0,0,0
eng_test_track_a_02319,0,1,0,1,1
eng_test_track_a_02320,0,1,0,1,0
eng_test_track_a_02321,0,0,0,1,1
eng_test_track_a_02322,0,0,0,0,1
eng_test_track_a_02323,0,1,0,0,0
eng_test_track_a_02324,0,1,0,1,0
eng_test_track_a_02325,1,0,0,0,0
eng_test_track_a_02326,1,0,0,1,0
eng_test_track_a_02327,1,0,0,0,0
eng_test_track_a_02328,0,0,0,0,0
eng_test_track_a_02329,0,0,0,1,1
eng_test_track_a_02330,0,0,1,1,0
eng_test_track_a_02331,0,1,1,1,0
eng_test_track_a_02332,0,0,1,1,0
eng_test_track_a_02333,0,1,0,1,0
eng_test_track_a_02334,0,1,0,1,0
eng_test_track_a_02335,0,0,0,1,1
eng_test_track_a_02336,0,0,0,0,1
eng_test_track_a_02337,0,0,0,1,1
eng_test_track_a_02338,0,1,0,1,0
eng_test_track_a_02339,0,1,0,1,0
eng_test_track_a_02340,0,0,0,1,0
eng_test_track_a_02341,0,0,0,1,1
eng_test_track_a_02342,0,1,0,1,1
eng_test_track_a_02343,0,0,0,1,1
eng_test_track_a_02344,0,0,0,1,0
eng_test_track_a_02345,0,0,0,0,1
eng_test_track_a_02346,0,0,0,1,0
eng_test_track_a_02347,0,1,0,0,0
eng_test_track_a_02348,0,0,0,1,0
eng_test_track_a_02349,1,0,0,0,0
eng_test_track_a_02350,1,0,0,0,0
eng_test_track_a_02351,0,0,0,1,1
eng_test_track_a_02352,1,0,0,0,1
eng_test_track_a_02353,1,0,0,0,0
eng_test_track_a_02354,0,1,0,1,0
eng_test_track_a_02355,0,0,0,1,1
eng_test_track_a_02356,1,0,0,0,0
eng_test_track_a_02357,0,1,0,1,0
eng_test_track_a_02358,0,1,0,0,0
eng_test_track_a_02359,0,0,1,0,0
eng_test_track_a_02360,0,0,0,0,1
eng_test_track_a_02361,0,1,0,1,0
eng_test_track_a_02362,0,0,0,0,1
eng_test_track_a_02363,0,1,0,0,0
eng_test_track_a_02364,0,0,0,0,0
eng_test_track_a_02365,0,0,0,1,0
eng_test_track_a_02366,0,0,0,1,1
eng_test_track_a_02367,0,1,0,0,0
eng_test_track_a_02368,0,0,0,1,1
eng_test_track_a_02369,0,1,0,1,0
eng_test_track_a_02370,0,0,0,0,0
eng_test_track_a_02371,0,1,1,1,1
eng_test_track_a_02372,0,0,0,1,0
eng_test_track_a_02373,0,0,0,0,0
eng_test_track_a_02374,0,1,0,0,0
eng_test_track_a_02375,0,0,0,1,1
eng_test_track_a_02376,0,0,0,1,1
eng_test_track_a_02377,0,1,0,1,1
eng_test_track_a_02378,0,0,0,1,0
eng_test_track_a_02379,0,0,0,0,0
eng_test_track_a_02380,0,0,0,0,0
eng_test_track_a_02381,0,1,1,1,1
eng_test_track_a_02382,0,1,0,1,0
eng_test_track_a_02383,0,0,0,1,1
eng_test_track_a_02384,0,0,0,1,0
eng_test_track_a_02385,0,0,1,0,0
eng_test_track_a_02386,0,0,1,1,0
eng_test_track_a_02387,0,0,0,0,1
eng_test_track_a_02388,0,0,1,1,1
eng_test_track_a_02389,0,0,0,1,1
eng_test_track_a_02390,0,0,1,1,0
eng_test_track_a_02391,0,0,0,1,1
eng_test_track_a_02392,0,0,0,0,1
eng_test_track_a_02393,1,0,0,0,0
eng_test_track_a_02394,0,1,0,1,1
eng_test_track_a_02395,0,1,0,1,1
eng_test_track_a_02396,0,0,0,0,1
eng_test_track_a_02397,0,1,0,1,0
eng_test_track_a_02398,0,0,1,0,0
eng_test_track_a_02399,0,1,0,0,0
eng_test_track_a_02400,0,1,1,0,0
eng_test_track_a_02401,1,0,0,1,0
eng_test_track_a_02402,1,0,0,1,1
eng_test_track_a_02403,0,0,0,1,1
eng_test_track_a_02404,0,1,1,1,0
eng_test_track_a_02405,0,0,0,0,0
eng_test_track_a_02406,0,1,0,0,0
eng_test_track_a_02407,0,1,0,1,0
eng_test_track_a_02408,1,0,0,0,0
eng_test_track_a_02409,1,0,0,1,1
eng_test_track_a_02410,0,0,1,1,1
eng_test_track_a_02411,0,1,0,1,0
eng_test_track_a_02412,1,0,0,0,0
eng_test_track_a_02413,0,1,0,1,0
eng_test_track_a_02414,0,0,0,1,0
eng_test_track_a_02415,0,1,1,1,1
eng_test_track_a_02416,0,0,0,1,0
eng_test_track_a_02417,1,0,0,0,1
eng_test_track_a_02418,0,0,0,0,0
eng_test_track_a_02419,1,0,0,0,0
eng_test_track_a_02420,0,0,0,0,0
eng_test_track_a_02421,0,0,0,1,0
eng_test_track_a_02422,0,1,0,1,0
eng_test_track_a_02423,0,0,0,1,0
eng_test_track_a_02424,0,1,1,1,0
eng_test_track_a_02425,0,0,0,1,0
eng_test_track_a_02426,0,0,0,0,0
eng_test_track_a_02427,0,1,0,1,0
eng_test_track_a_02428,0,1,0,1,0
eng_test_track_a_02429,1,0,0,0,0
eng_test_track_a_02430,1,0,0,0,0
eng_test_track_a_02431,0,1,0,0,0
eng_test_track_a_02432,1,0,0,0,1
eng_test_track_a_02433,0,0,0,0,1
eng_test_track_a_02434,0,0,1,0,0
eng_test_track_a_02435,1,1,0,0,0
eng_test_track_a_02436,0,1,0,1,0
eng_test_track_a_02437,0,1,0,1,0
eng_test_track_a_02438,0,0,1,0,0
eng_test_track_a_02439,0,0,0,0,0
eng_test_track_a_02440,0,0,0,0,1
eng_test_track_a_02441,0,1,1,1,0
eng_test_track_a_02442,1,0,0,0,0
eng_test_track_a_02443,1,0,0,0,0
eng_test_track_a_02444,0,0,0,0,0
eng_test_track_a_02445,1,0,0,1,0
eng_test_track_a_02446,0,1,0,1,0
eng_test_track_a_02447,0,1,0,1,1
eng_test_track_a_02448,0,0,0,1,0
eng_test_track_a_02449,0,0,0,0,0
eng_test_track_a_02450,0,1,0,1,1
eng_test_track_a_02451,0,0,0,1,0
eng_test_track_a_02452,1,0,0,0,0
eng_test_track_a_02453,1,0,0,0,0
eng_test_track_a_02454,0,0,0,1,0
eng_test_track_a_02455,0,1,1,1,0
eng_test_track_a_02456,0,1,0,1,0
eng_test_track_a_02457,0,0,0,0,0
eng_test_track_a_02458,0,1,0,1,0
eng_test_track_a_02459,0,0,0,1,0
eng_test_track_a_02460,0,0,0,1,0
eng_test_track_a_02461,0,0,1,1,0
eng_test_track_a_02462,1,0,0,0,1
eng_test_track_a_02463,0,1,0,1,0
eng_test_track_a_02464,0,0,0,1,0
eng_test_track_a_02465,0,0,0,0,0
eng_test_track_a_02466,0,0,0,1,1
eng_test_track_a_02467,0,0,0,0,0
eng_test_track_a_02468,0,0,0,1,1
eng_test_track_a_02469,0,1,0,1,1
eng_test_track_a_02470,0,1,0,1,0
eng_test_track_a_02471,1,0,0,0,1
eng_test_track_a_02472,1,0,0,0,0
eng_test_track_a_02473,0,1,0,0,0
eng_test_track_a_02474,0,1,0,1,0
eng_test_track_a_02475,0,1,0,0,0
eng_test_track_a_02476,1,0,0,0,0
eng_test_track_a_02477,1,0,0,0,0
eng_test_track_a_02478,1,0,0,0,0
eng_test_track_a_02479,1,0,0,1,0
eng_test_track_a_02480,0,0,0,1,1
eng_test_track_a_02481,1,0,0,0,0
eng_test_track_a_02482,0,1,0,1,0
eng_test_track_a_02483,0,1,0,1,0
eng_test_track_a_02484,0,0,1,1,0
eng_test_track_a_02485,1,0,0,0,0
eng_test_track_a_02486,1,0,0,0,0
eng_test_track_a_02487,1,0,0,0,1
eng_test_track_a_02488,0,0,0,1,1
eng_test_track_a_02489,0,1,0,1,0
eng_test_track_a_02490,1,0,0,0,0
eng_test_track_a_02491,1,0,0,1,0
eng_test_track_a_02492,0,1,1,0,0
eng_test_track_a_02493,0,1,1,1,0
eng_test_track_a_02494,0,1,0,1,0
eng_test_track_a_02495,0,0,0,1,0
eng_test_track_a_02496,0,0,0,1,1
eng_test_track_a_02497,0,0,1,1,0
eng_test_track_a_02498,0,0,0,1,1
eng_test_track_a_02499,1,1,0,0,0
eng_test_track_a_02500,0,0,1,1,0
eng_test_track_a_02501,0,1,0,1,0
eng_test_track_a_02502,0,0,1,1,0
eng_test_track_a_02503,1,0,0,0,0
eng_test_track_a_02504,1,0,0,0,0
eng_test_track_a_02505,0,0,0,1,1
eng_test_track_a_02506,0,0,0,0,1
eng_test_track_a_02507,0,0,0,1,1
eng_test_track_a_02508,0,1,0,1,0
eng_test_track_a_02509,1,0,0,0,0
eng_test_track_a_02510,0,1,0,1,0
eng_test_track_a_02511,0,1,0,1,0
eng_test_track_a_02512,0,0,1,1,0
eng_test_track_a_02513,0,1,0,0,0
eng_test_track_a_02514,0,0,0,1,0
eng_test_track_a_02515,0,1,0,1,0
eng_test_track_a_02516,0,0,0,1,1
eng_test_track_a_02517,1,0,0,0,0
eng_test_track_a_02518,1,0,0,0,0
eng_test_track_a_02519,0,0,0,0,0
eng_test_track_a_02520,1,0,0,0,0
eng_test_track_a_02521,0,0,0,0,0
eng_test_track_a_02522,0,0,0,0,0
eng_test_track_a_02523,0,0,0,1,1
eng_test_track_a_02524,0,0,0,1,0
eng_test_track_a_02525,1,0,0,1,0
eng_test_track_a_02526,0,1,0,1,1
eng_test_track_a_02527,0,0,0,1,0
eng_test_track_a_02528,0,0,0,0,1
eng_test_track_a_02529,1,0,0,0,0
eng_test_track_a_02530,0,1,0,1,0
eng_test_track_a_02531,1,0,0,0,0
eng_test_track_a_02532,0,0,0,0,1
eng_test_track_a_02533,1,0,0,0,0
eng_test_track_a_02534,0,0,0,1,1
eng_test_track_a_02535,0,0,0,1,0
eng_test_track_a_02536,0,0,1,0,1
eng_test_track_a_02537,0,1,0,1,0
eng_test_track_a_02538,0,0,0,1,1
eng_test_track_a_02539,1,0,1,0,1
eng_test_track_a_02540,0,0,0,1,1
eng_test_track_a_02541,1,0,0,0,0
eng_test_track_a_02542,0,1,0,1,0
eng_test_track_a_02543,0,0,1,0,0
eng_test_track_a_02544,0,1,1,1,0
eng_test_track_a_02545,0,1,0,1,0
eng_test_track_a_02546,1,0,0,1,0
eng_test_track_a_02547,0,0,0,1,1
eng_test_track_a_02548,0,0,0,1,1
eng_test_track_a_02549,0,1,0,1,0
eng_test_track_a_02550,1,0,0,0,0
eng_test_track_a_02551,0,1,0,1,0
eng_test_track_a_02552,0,0,0,1,0
eng_test_track_a_02553,1,0,0,0,0
eng_test_track_a_02554,1,0,0,0,0
eng_test_track_a_02555,1,0,0,0,0
eng_test_track_a_02556,0,1,0,0,0
eng_test_track_a_02557,1,0,0,0,0
eng_test_track_a_02558,0,1,0,1,0
eng_test_track_a_02559,0,1,0,0,0
eng_test_track_a_02560,0,0,0,1,1
eng_test_track_a_02561,0,1,0,0,0
eng_test_track_a_02562,0,1,0,1,0
eng_test_track_a_02563,0,0,0,0,0
eng_test_track_a_02564,1,0,0,0,0
eng_test_track_a_02565,0,1,0,1,0
eng_test_track_a_02566,1,0,0,0,0
eng_test_track_a_02567,0,1,0,0,1
eng_test_track_a_02568,0,1,0,1,1
eng_test_track_a_02569,0,0,0,0,0
eng_test_track_a_02570,0,0,0,0,0
eng_test_track_a_02571,0,1,0,1,0
eng_test_track_a_02572,0,0,1,0,1
eng_test_track_a_02573,0,0,0,1,1
eng_test_track_a_02574,0,1,0,1,0
eng_test_track_a_02575,0,1,0,0,1
eng_test_track_a_02576,0,0,1,0,0
eng_test_track_a_02577,0,1,0,1,1
eng_test_track_a_02578,1,0,0,0,0
eng_test_track_a_02579,1,0,0,0,0
eng_test_track_a_02580,1,0,0,0,0
eng_test_track_a_02581,0,0,0,0,1
eng_test_track_a_02582,1,0,0,0,0
eng_test_track_a_02583,0,0,0,1,0
eng_test_track_a_02584,0,1,0,1,1
eng_test_track_a_02585,1,0,0,0,1
eng_test_track_a_02586,1,0,0,0,0
eng_test_track_a_02587,0,0,1,1,0
eng_test_track_a_02588,0,0,0,0,1
eng_test_track_a_02589,0,1,0,0,0
eng_test_track_a_02590,0,1,0,0,0
eng_test_track_a_02591,0,0,0,0,0
eng_test_track_a_02592,0,0,0,1,0
eng_test_track_a_02593,0,0,0,1,1
eng_test_track_a_02594,0,0,1,0,0
eng_test_track_a_02595,0,0,0,0,0
eng_test_track_a_02596,1,0,0,1,0
eng_test_track_a_02597,1,0,0,0,0
eng_test_track_a_02598,0,0,0,0,0
eng_test_track_a_02599,1,0,1,0,1
eng_test_track_a_02600,0,0,0,0,0
eng_test_track_a_02601,0,1,0,1,0
eng_test_track_a_02602,0,1,0,1,0
eng_test_track_a_02603,0,1,0,1,0
eng_test_track_a_02604,0,0,0,0,0
eng_test_track_a_02605,0,0,1,0,0
eng_test_track_a_02606,0,1,0,1,1
eng_test_track_a_02607,0,0,0,1,1
eng_test_track_a_02608,0,0,0,1,0
eng_test_track_a_02609,0,0,0,1,0
eng_test_track_a_02610,0,0,0,1,1
eng_test_track_a_02611,0,1,0,0,0
eng_test_track_a_02612,0,1,0,1,0
eng_test_track_a_02613,0,0,0,1,1
eng_test_track_a_02614,1,0,0,0,0
eng_test_track_a_02615,0,0,0,0,0
eng_test_track_a_02616,1,0,0,0,0
eng_test_track_a_02617,0,0,1,1,0
eng_test_track_a_02618,0,1,0,1,0
eng_test_track_a_02619,0,0,0,1,1
eng_test_track_a_02620,0,1,0,1,1
eng_test_track_a_02621,0,0,0,1,0
eng_test_track_a_02622,0,1,1,1,1
eng_test_track_a_02623,1,0,0,0,1
eng_test_track_a_02624,0,0,0,0,0
eng_test_track_a_02625,0,0,0,1,1
eng_test_track_a_02626,0,0,0,1,1
eng_test_track_a_02627,0,0,0,0,0
eng_test_track_a_02628,0,1,0,1,0
eng_test_track_a_02629,0,0,0,1,1
eng_test_track_a_02630,1,0,0,0,0
eng_test_track_a_02631,1,0,0,0,0
eng_test_track_a_02632,1,0,0,1,0
eng_test_track_a_02633,0,0,0,1,1
eng_test_track_a_02634,1,0,0,0,0
eng_test_track_a_02635,0,1,1,1,0
eng_test_track_a_02636,1,0,0,0,0
